Epoch,Training_Loss,Training_Accuracy,Training_Time,Validation_Loss,Validation_Accuracy,Validation_Time
59,0.12292947674464434,0.96096,6189.334499120712,3.817167220687866,0.436,8.19660210609436
60,0.11569856687251479,0.9633,6292.2048897743225,3.8744436798095703,0.4404,8.1834557056427
61,0.1120501475911215,0.96498,6396.209575653076,3.856233334159851,0.4426,8.214959621429443
62,0.11538666944917292,0.96384,6500.582940578461,3.8701849533081054,0.438,8.258377075195312
63,0.10987540389038622,0.96562,6603.501881361008,3.9307739174842835,0.436,8.27936863899231
64,0.10867196374416352,0.96604,6706.733782291412,3.8798507919311525,0.4374,8.204457998275757
65,0.10810763004031032,0.96502,6810.113054037094,3.880646466827393,0.4425,8.24665904045105
66,0.10712368604046292,0.96616,6915.024674654007,3.892055282974243,0.4423,8.184071779251099
67,0.10192026229035109,0.96844,7019.853932619095,3.9020043498039247,0.4512,8.262548208236694
68,0.10589808400232345,0.96674,7124.278986692429,3.891327276134491,0.4448,8.239336729049683
69,0.09749921996789053,0.96936,7228.754853963852,3.9892886335372926,0.4423,8.22428846359253
70,0.1004299452978652,0.96866,7331.666986703873,3.9635872449874876,0.4404,8.20909833908081
71,0.09418893667647615,0.96972,7434.719053506851,4.028607630443573,0.441,8.203271865844727
72,0.09514420995933935,0.97012,7538.175948381424,3.959768237400055,0.4529,8.228885173797607
73,0.09096977719124406,0.97224,7642.756281614304,4.038280795764923,0.4431,8.211621046066284
74,0.09287291650504804,0.97078,7745.940170288086,4.054386607074737,0.4407,8.219103574752808
75,0.09580204693382606,0.97014,7849.452232599258,4.002360958480835,0.4462,8.218542575836182
76,0.08618881447810679,0.97224,7954.1338584423065,3.938641145515442,0.4557,8.210962295532227
77,0.08779748540130444,0.97236,8058.677942276001,3.97773612203598,0.4544,8.259941339492798
78,0.08962532935978845,0.9714,8163.576103448868,4.039277697849274,0.4472,8.40745496749878
79,0.08813519040097482,0.97282,8268.335307598114,4.054104066419601,0.4484,8.46431279182434
80,0.08307634275726043,0.97354,8373.135657310486,4.105505630779266,0.4411,8.236612558364868
81,0.0860433033956308,0.97254,8476.581053972244,4.077827147102356,0.4415,8.249134063720703
82,0.08061252748346888,0.9736,8579.7944586277,4.061470614624024,0.4451,8.205244779586792
83,0.08572678950668312,0.97308,8683.275493860245,4.078960669803619,0.449,8.234801769256592
84,0.07873960047069938,0.9748,8788.143038511276,4.081559269332886,0.4465,8.20435357093811
85,0.07695144228255377,0.97574,8891.320734024048,4.11701853055954,0.4439,8.253677368164062
86,0.0792601568822004,0.97512,8994.563153505325,4.086169770145416,0.4489,8.251798152923584
87,0.08027987074419857,0.975,9098.014222860336,4.107880940914154,0.4442,8.253453016281128
88,0.07519266727536916,0.9754,9201.456778049469,4.134382845020294,0.4463,8.216673612594604
89,0.07992669889404438,0.97458,9304.958112716675,4.144077272605896,0.4349,8.234496116638184
90,0.07450136204415,0.97606,9408.4546084404,4.162286653518676,0.443,8.188245296478271
91,0.07289395107041578,0.97678,9511.930216312408,4.154207497310638,0.4506,8.433674097061157
92,0.0716470765144052,0.97726,9616.824753046036,4.203784234046936,0.4431,8.248725414276123
93,0.0710152534635365,0.97902,9719.964429855347,4.186193623161316,0.4502,8.258244752883911
94,0.0716752683161851,0.97708,9823.515878677368,4.193874999809265,0.4486,8.21994161605835
95,0.06858243807545863,0.97798,9926.91590666771,4.227223985385895,0.4487,8.236981630325317
96,0.07174478685438167,0.97688,10030.43723988533,4.220588304138183,0.4406,8.26207685470581
97,0.0688545425055176,0.97834,10133.855774879456,4.173162997817993,0.4456,8.224627256393433
98,0.06718969261861406,0.97906,10237.4156332016,4.265901693916321,0.4459,8.181318283081055
99,0.06658025010820479,0.97892,10340.575511693954,4.258670413398742,0.4452,8.182429313659668
100,0.0695185375930136,0.97822,10444.067081212997,4.225696197319031,0.4432,8.231038808822632
101,0.06911107321657706,0.97784,10547.261916160583,4.241398739242554,0.4484,8.268030405044556
102,0.06443673561652191,0.97962,10650.809093236923,4.187652689743042,0.4545,8.214280366897583
103,0.06314891688927543,0.97942,10755.585818052292,4.311580625534058,0.4433,8.214184999465942
104,0.06906852624596097,0.97784,10859.371622085571,4.309148924160004,0.45,8.227141857147217
105,0.06251718194927555,0.98048,10962.88123679161,4.207657952690124,0.4546,8.201465368270874
106,0.06680899857763667,0.97844,11067.525895357132,4.229019610404968,0.4504,8.25072956085205
107,0.06062232756753452,0.98082,11171.02575802803,4.330225994300842,0.4446,8.195726156234741
108,0.06079456373992376,0.9803,11274.502096176147,4.307800148105621,0.4472,8.268076181411743
109,0.06233415363220032,0.9804,11377.775931119919,4.287701725196839,0.4486,8.219058752059937
110,0.05938318048297195,0.9817,11481.261971950531,4.297714799213409,0.4516,8.22150182723999
111,0.05974706221053377,0.98106,11584.74191570282,4.27132407283783,0.4504,8.24600863456726
112,0.0611274441942526,0.98106,11688.171436309814,4.381183876562119,0.4441,8.221428871154785
113,0.05397016571068205,0.9831,11791.678436994553,4.3242980609893795,0.4482,8.262306690216064
114,0.05990138910190202,0.98174,11895.21039557457,4.3923944511413575,0.4454,8.18208384513855
115,0.053721338731956204,0.983,11998.68767118454,4.344824329662323,0.4464,8.229788780212402
116,0.05506878435019869,0.98256,12102.212577819824,4.314226263713837,0.45,8.225275754928589
117,0.06126510162453167,0.9805,12205.70154762268,4.322018401145935,0.4486,8.257763385772705
118,0.053424263913366014,0.98342,12309.249854326248,4.383165215778351,0.4396,8.188906192779541
119,0.05307845956940204,0.98338,12412.60172176361,4.350880139827728,0.4585,8.194019794464111
120,0.05597756590673933,0.98258,12517.426279306412,4.360310053443909,0.4478,8.25614047050476
121,0.05718942968202289,0.98274,12620.951045274734,4.343305323314667,0.4519,8.254570484161377
122,0.052883629827755504,0.98384,12724.492546081543,4.367398937606811,0.4512,8.277384996414185
123,0.05753938331609592,0.98188,12828.09019446373,4.432669959259033,0.4435,8.24354600906372
124,0.05015587854667334,0.98402,12931.636781215668,4.355553949928284,0.4497,8.209822177886963
125,0.04937679530254099,0.98454,13035.300921678543,4.328629390907287,0.458,8.2769775390625
126,0.05288876533012372,0.98372,13140.081416130066,4.372204224014283,0.4521,8.196254968643188
127,0.05676898032461992,0.98298,13243.575358629227,4.369280325031281,0.4534,8.216700792312622
128,0.051173056516200306,0.98338,13347.242703914642,4.3691748565673825,0.4568,8.248226642608643
129,0.0505768023408996,0.98414,13452.03464770317,4.388707769298554,0.4547,8.252073526382446
130,0.052272784773381424,0.98334,13557.065549612045,4.472190487289429,0.4481,8.239176750183105
131,0.05148724972995464,0.984,13660.287111997604,4.432734385490417,0.451,8.237115144729614
132,0.04803374238040764,0.9846,13764.406686544418,4.426571892356873,0.4521,8.213495969772339
133,0.04999973445527255,0.98434,13867.816395044327,4.459801152610779,0.454,8.257355451583862
134,0.047069651920107425,0.98554,13971.376602888107,4.4831771547317505,0.4508,8.20455551147461
135,0.04921971672225511,0.98422,14075.370750188828,4.582854100227356,0.4461,8.217357635498047
136,0.04949141530983965,0.98424,14179.029290437698,4.522492852783203,0.4487,8.258387804031372
137,0.0481294538794551,0.98522,14282.555664777756,4.38377705745697,0.4551,8.2634117603302
138,0.04528474418458994,0.98524,14387.763296604156,4.4962767622947695,0.4486,8.283984422683716
139,0.04811136484067887,0.98482,14491.513751029968,4.4956800157547,0.4456,8.264947414398193
140,0.042979715439790164,0.986,14594.965915203094,4.532032400512695,0.4441,8.279059886932373
141,0.044428389887695666,0.98588,14698.446829080582,4.538860171127319,0.4439,8.202148914337158
142,0.049473055039545286,0.98438,14801.934957504272,4.514166538047791,0.4497,8.259002447128296
143,0.04736808308457956,0.98506,14905.456453323364,4.4940241719245915,0.4553,8.20525574684143
144,0.04638043451696052,0.98504,15010.327003479004,4.5393840935707095,0.4534,8.244214057922363
145,0.0428352803575038,0.9862,15113.586547851562,4.457542452716828,0.4581,8.266379117965698
146,0.0454757150061382,0.9858,15218.523870706558,4.493796188545227,0.4553,8.208791971206665
147,0.04634734740371234,0.98526,15322.326585769653,4.541223526477814,0.4548,8.22523808479309
148,0.04800032276104554,0.98534,15426.158270835876,4.586395460700989,0.4454,8.244256258010864
149,0.04120795385339646,0.98712,15529.705124855042,4.504952158355713,0.4494,8.219687461853027
150,0.04346239386538975,0.98654,15633.204946756363,4.488729875659943,0.4578,8.39390778541565
151,0.043727268782663156,0.98652,15738.031726360321,4.585606273651123,0.4526,8.209215641021729
152,0.03883536284321686,0.9874,15841.417073249817,4.494179025554657,0.4544,8.21627163887024
153,0.04475042405916378,0.98636,15944.93078160286,4.566368686103821,0.4493,8.195954322814941
154,0.04037866289545549,0.98774,16048.296230077744,4.604413317108154,0.4479,8.242248058319092
155,0.041454432807993144,0.9873,16151.72627043724,4.5467054023742675,0.4525,8.197494506835938
156,0.0407132776029082,0.98714,16255.112113237381,4.549011953735351,0.456,8.230883836746216
157,0.0393734759081481,0.98716,16358.96028995514,4.5535533935546875,0.4582,8.228220224380493
158,0.0405821807739581,0.98752,16463.263196706772,4.516729238033295,0.4595,8.177399396896362
159,0.03949997823342681,0.98746,16568.17186975479,4.66968099489212,0.4434,8.22784423828125
160,0.039780654480434025,0.98722,16671.676163434982,4.584433492803574,0.4528,8.250091075897217
161,0.03762493105826201,0.988,16775.502295732498,4.556278282546997,0.4561,8.399852275848389
162,0.0369752727925533,0.9882,16879.385175704956,4.531613085365295,0.455,8.2628812789917
163,0.04242478374300059,0.98658,16983.153032302856,4.530552466201782,0.4582,8.264373064041138
164,0.03810048792549642,0.98808,17088.411914348602,4.743816122245788,0.4438,8.233541011810303
165,0.037513112320539076,0.98802,17192.119868278503,4.626754497337341,0.4521,8.248045444488525
166,0.03878640572330216,0.9877,17295.572575569153,4.627892434692383,0.4587,8.204437255859375
167,0.03941116948816343,0.98764,17400.310136556625,4.55896171913147,0.4642,8.242645502090454
168,0.04167609528187197,0.98692,17505.19007873535,4.622759206104279,0.4545,8.217978239059448
169,0.03724539262587379,0.9885,17608.36823296547,4.581807120418548,0.4522,8.201038837432861
170,0.037903327811156635,0.98746,17712.046847581863,4.643369323730469,0.4501,8.237915277481079
171,0.04047302068041405,0.98742,17815.863730430603,4.698395226097107,0.4542,8.230940341949463
172,0.03698591348533984,0.9882,17919.408936977386,4.632313674545288,0.4589,8.216104745864868
173,0.03625793660349445,0.9883,18024.313044786453,4.682182486534119,0.4487,8.223531246185303
174,0.0365842908160272,0.9883,18127.833565950394,4.755572739982605,0.4507,8.234023094177246
175,0.035177438812800686,0.98874,18231.355878829956,4.680862263584137,0.4526,8.461148023605347
176,0.03812630016148556,0.98778,18335.392688274384,4.698395415782929,0.4456,8.258176565170288
177,0.03853065766535059,0.9882,18439.236661195755,4.61727943649292,0.4569,8.210608959197998
178,0.03589509750405792,0.98872,18542.732895851135,4.69033340587616,0.4564,8.44204068183899
179,0.035964535036762245,0.9885,18646.459859371185,4.678756481838226,0.4459,8.234270095825195
180,0.03734294968785835,0.98836,18749.97750878334,4.661497377681732,0.4539,8.244901657104492
181,0.03556366235801252,0.98906,18853.72429084778,4.612535478401184,0.461,8.211093425750732
182,0.033520460894411956,0.98954,18958.586843967438,4.703729231452942,0.4569,8.229584217071533
183,0.032886481894435125,0.99054,19062.412487983704,4.720737396621704,0.4537,8.238150596618652
184,0.03675571503400686,0.9886,19166.137835502625,4.674782096242905,0.4509,8.25667142868042
185,0.030021273144424196,0.99024,19269.854442596436,4.626709111332893,0.4627,8.196181058883667
186,0.03564696354153973,0.98886,19375.147789239883,4.745782101631165,0.4503,8.22278904914856
187,0.0330207539901312,0.98934,19478.95182800293,4.675043957328796,0.4539,8.208532810211182
188,0.03414389996176004,0.98896,19582.76242041588,4.692696879196167,0.46,8.218024492263794
189,0.034540645062395486,0.98872,19688.05595588684,4.662212251663208,0.4579,8.22753357887268
190,0.034940976379719796,0.98888,19791.473119974136,4.663148530197144,0.4619,8.25343656539917
191,0.03047266059539077,0.99048,19896.65728545189,4.609958180522919,0.4633,8.200613260269165
192,0.033395248311317995,0.98988,20001.52065014839,4.642422311973572,0.4674,8.284210205078125
193,0.03305683612081804,0.98944,20106.78776049614,4.657033423137665,0.4614,8.226537704467773
194,0.036481282879081554,0.98862,20210.3047413826,4.680554277610779,0.46,8.25703239440918
195,0.03147586634136678,0.99038,20314.32707309723,4.698413509941101,0.4615,8.256341457366943
196,0.033613728573534174,0.98934,20418.035443782806,4.746536772632599,0.4622,8.218058824539185
197,0.03243788990408299,0.98998,20522.90525650978,4.667269528388977,0.4573,8.204537630081177
198,0.031414023237845395,0.98976,20626.75103855133,4.783711757659912,0.4555,8.245606184005737
199,0.032660432577261235,0.98936,20730.31691288948,4.802738074588776,0.4527,8.191874980926514
