Epoch,Training_Loss,Training_Accuracy,Training_Time,Validation_Loss,Validation_Accuracy,Validation_Time
31,0.20086279276244343,0.92812,13192.054037570953,1.3493438014626502,0.6703,28.816425561904907
32,0.18753791640639306,0.93444,13602.720470666885,1.3197279444932937,0.6678,28.32336950302124
33,0.1752636883419752,0.93772,14016.928292512894,1.3887865373551846,0.6748,28.954964876174927
34,0.15754364306833596,0.94378,14428.477541208267,1.4401412812709808,0.6733,29.20272970199585
35,0.1498028825003095,0.94632,14840.984598398209,1.4375682660341262,0.6715,28.04964256286621
36,0.13950097953759133,0.95064,15255.135834217072,1.5107575611829758,0.669,28.40117835998535
37,0.13488816990192978,0.95154,15668.929826974869,1.4513829635620117,0.663,28.033632516860962
38,0.12318218323405832,0.95696,16083.031621932983,1.5522409530341625,0.6757,28.47020697593689
39,0.120337710297741,0.95844,16497.725682497025,1.5960042437195778,0.6713,28.779479026794434
40,0.11270189001375809,0.96088,16911.60564303398,1.444743645632267,0.6715,27.6889328956604
41,0.1064296586990729,0.96304,17322.604012727737,1.554857980287075,0.68,28.265998601913452
42,0.10144470599744469,0.96426,17735.99431347847,1.5732469871520995,0.6745,28.253820657730103
43,0.10098283817918971,0.96404,18146.509245872498,1.578559866976738,0.6841,28.986629486083984
44,0.0937961454410106,0.96752,18560.824004888535,1.657403414697945,0.6676,29.081268548965454
45,0.08631037882886361,0.97022,18971.629127264023,1.633338645350933,0.6761,29.184908866882324
46,0.0881684938276466,0.96894,19386.097452402115,1.6435326704144477,0.679,28.9529070854187
47,0.08446748421614524,0.9706,19799.28478860855,1.6156033006191253,0.6857,28.783701181411743
48,0.08499215984615498,0.97084,20212.377255916595,1.653360525584221,0.6838,28.954609870910645
49,0.07485146393734031,0.9747,20625.041903972626,1.7746015138268472,0.6756,27.69863247871399
50,0.07587633630130673,0.97396,21034.390419721603,1.637607189333439,0.6854,28.507583141326904
51,0.07198155853343197,0.97424,21448.25874352455,1.7032392789065838,0.6768,29.124151706695557
52,0.07182566301268992,0.97532,21858.663030147552,1.7096198448717594,0.6768,28.96295714378357
53,0.06549921941106207,0.97812,22269.476995944977,1.690364595592022,0.6789,28.958868980407715
54,0.06864118564515374,0.9763,22678.84872984886,1.7174437374524771,0.673,29.115886211395264
55,0.06328178235019324,0.97814,23092.421141147614,1.754433875501156,0.6813,29.2220242023468
56,0.060847925901460695,0.97912,23505.294736146927,1.750486708021164,0.681,29.131551027297974
57,0.060859040223571935,0.97974,23915.663267612457,1.643043296432495,0.6804,29.226713180541992
58,0.059126777924685736,0.9799,24325.497718334198,1.7584746203541757,0.6731,29.36693835258484
59,0.05868961263339734,0.98034,24735.02664422989,1.6907177099347115,0.6817,28.97114586830139
60,0.05866207143922802,0.97968,25148.31902718544,1.7982219962477684,0.6806,28.544325828552246
61,0.05280258985586173,0.98152,25560.294486045837,1.8168133481740951,0.6753,28.11825704574585
62,0.05343266556694405,0.98108,25969.825013399124,1.7716677659183742,0.6816,29.063583612442017
63,0.05171043123198906,0.98202,26383.281724214554,1.9064589557886125,0.6772,29.017483234405518
64,0.05465431327346945,0.98212,26792.959521770477,1.700897107630968,0.6828,28.906359672546387
65,0.05167323038763017,0.9824,27203.469512224197,1.7334464926540851,0.6889,28.605294704437256
66,0.04731484077714908,0.984,27615.25807118416,1.80549245762825,0.6823,28.887938737869263
67,0.04787301074904215,0.98292,28024.19539308548,1.7422831774890424,0.6832,29.46715021133423
68,0.047469082537019855,0.98362,28438.717453479767,1.826378891980648,0.6858,28.980600357055664
69,0.04658222298994428,0.98462,28851.871651887894,1.6870700866043569,0.6839,28.576030015945435
70,0.04609708668537438,0.98472,29261.095735311508,1.7624386399626732,0.6865,28.61742353439331
71,0.04587195989221102,0.98416,29673.941284894943,1.8331479006379843,0.6869,27.556525468826294
72,0.04336154956434853,0.98536,30086.21653199196,1.8024522344470024,0.6817,28.01018524169922
73,0.04371019194400753,0.98616,30494.58939766884,1.7539204819440841,0.6818,28.543566465377808
74,0.041542204770317184,0.98616,30903.022894859314,1.7459697357177735,0.6881,29.17260479927063
75,0.041327854294176215,0.98628,31315.581990242004,1.700748968088627,0.6953,27.57457709312439
76,0.03951147553043935,0.98676,31727.58257842064,1.7627281023085117,0.6856,28.164278984069824
77,0.04000619373748137,0.98634,32135.81708264351,1.7984034140110017,0.683,27.58413338661194
78,0.03576760797957657,0.9876,32543.75228214264,1.8171264659807087,0.6918,28.935796976089478
79,0.039485916643934325,0.98632,32956.06931185722,1.903423136341572,0.6854,28.322131156921387
80,0.03622754097569967,0.98844,33368.129281044006,1.8972730386912822,0.691,28.52043581008911
81,0.03666020409045101,0.98786,33780.36246466637,1.7859280254848302,0.6891,27.51869487762451
82,0.03662765217882523,0.9876,34191.97408771515,1.8014329309463502,0.692,29.034690856933594
83,0.03619881281340291,0.98758,34604.35455703735,1.8203702082037925,0.6859,28.818928956985474
84,0.034804699322515516,0.98778,35013.08332014084,1.7710238357976078,0.6861,28.4701144695282
85,0.03420648441554688,0.9879,35421.80633473396,1.9009454690784215,0.6881,28.982670068740845
86,0.03567614258735848,0.98758,35833.42126441002,1.9364279557704926,0.6778,28.724770545959473
87,0.032014158160019436,0.9891,36245.134835243225,1.77386496976614,0.6808,29.21773409843445
88,0.03394001233360177,0.98796,36657.73594594002,1.8574240237534045,0.6866,28.003381490707397
89,0.03115981528362143,0.98958,37065.71885848045,1.951041872704029,0.6781,28.901726007461548
90,0.03168768259822973,0.9897,37477.74295258522,1.8847445861279963,0.6872,28.26961874961853
91,0.032154412966803936,0.98926,37888.92159461975,1.7816375147283077,0.6901,27.779254913330078
92,0.02896520342217671,0.99038,38299.476308107376,2.007890504193306,0.6775,29.249807834625244
93,0.03132540899841391,0.98934,38711.87044739723,1.9368615009844303,0.683,29.02225112915039
94,0.031019762278148847,0.98884,39119.45026087761,1.9544930171608925,0.6881,29.148301601409912
95,0.031012604402212745,0.98938,39527.93935132027,1.755542799720168,0.6896,28.70464849472046
96,0.02877535785035354,0.9906,39938.85887050629,1.8363702353954314,0.6773,28.917108297348022
97,0.029165617814685976,0.99016,40350.68998217583,2.035683385939896,0.6877,28.74737572669983
98,0.02762015735642417,0.99048,40761.83113241196,1.9469000932633878,0.692,27.424001932144165
99,0.030945687344330654,0.98946,41172.23716926575,1.8410000847510994,0.6917,28.45841360092163
