Epoch,Training_Loss,Training_Accuracy,Training_Time,Validation_Loss,Validation_Accuracy,Validation_Time
0,1.6695314756584168,0.37656,455.97163367271423,1.4592516199111938,0.481,42.03100943565369
1,1.3124544340133666,0.52076,966.0794134140015,1.2279818599700927,0.5508,42.264283895492554
2,1.1887244192314148,0.56886,1480.4577779769897,1.1561936815261842,0.5767,42.471729040145874
3,1.0953299740409852,0.6025,1996.2627966403961,1.088809471988678,0.6095,42.46156167984009
4,1.0370000367021561,0.6237,2513.6134469509125,1.072249571609497,0.6088,42.61457967758179
5,0.9807775289297104,0.6457,3032.1150686740875,1.0283736308574676,0.6261,42.64126396179199
6,0.9339743480443955,0.66448,3553.28138422966,0.9745529145240783,0.6498,42.79463481903076
7,0.8897530758142471,0.68278,4075.3266673088074,1.0104226822853088,0.6418,42.936262130737305
8,0.861325211315155,0.6933,4597.427145242691,0.9393971819400787,0.6694,43.046170234680176
9,0.8773236680936813,0.68718,5119.247806549072,0.947581871509552,0.6634,43.05918312072754
10,0.7987490763044357,0.714,5641.153763532639,0.9556480252742767,0.6644,42.788787841796875
11,0.7795396810770034,0.72178,6163.997443675995,0.9163814333915711,0.678,43.02611994743347
12,0.7513054673480988,0.72984,6687.470304250717,0.9068302693367004,0.6815,43.363654375076294
13,0.7282076792931557,0.73874,7210.429685592651,0.9100536923408509,0.6731,43.20602011680603
14,0.7062615076041222,0.74678,7733.4574983119965,0.9004495549440384,0.6792,43.09177589416504
15,0.6763255557560921,0.7592,8256.12088394165,0.9112134793519974,0.6877,43.06901168823242
16,0.6588103295230866,0.76126,8779.535435438156,0.8820114567279815,0.6955,43.364319801330566
17,0.6326692647624016,0.7742,9302.874630689621,0.8750383693218231,0.6945,43.1045355796814
18,0.6139330263543129,0.77892,9826.009131193161,0.888201177239418,0.6932,43.326592445373535
19,0.599744105272293,0.78546,10350.124846458435,0.8802122146606445,0.7044,43.39296865463257
20,0.5769723771369457,0.79532,10874.539811134338,0.8970315143346786,0.6891,43.25537943840027
21,0.5599258122158051,0.79936,11398.6156001091,0.8699395558834075,0.6989,43.43039536476135
22,0.5377497221791744,0.80592,11922.708787202835,0.9152384567737579,0.6841,43.24765157699585
23,0.5196544578051567,0.81428,12446.947905302048,0.9158494553327561,0.7006,43.3746395111084
24,0.507518232960701,0.8169,12971.637794971466,0.916625042462349,0.7029,43.6424298286438
25,0.4934565114331245,0.822,13496.792037725449,0.9637493192195893,0.692,43.65759992599487
26,1.7651759906196594,0.34848,14021.015592813492,1.9503362901687622,0.2592,43.65607476234436
27,1.9444568361663819,0.26692,14544.969287872314,1.921974430656433,0.2695,43.55399441719055
28,1.8950314345169068,0.28144,15068.519884109497,1.8971374528884888,0.2794,43.37390446662903
29,1.95350832157135,0.25994,15591.30522441864,1.9220676372528076,0.274,43.562318325042725

---------------------------------------------------------------------------------------------
0,1.694240631389618,0.3666,537.2065243721008,1.4931030878067018,0.4399,54.78877639770508
1,1.3334686442756654,0.50812,1139.980312347412,1.2981796953201294,0.5182,55.07917594909668
2,1.1870599361419678,0.56702,1744.0544726848602,1.1381869364261628,0.5863,54.92641067504883
3,1.0916695131587981,0.60692,2348.6546909809113,1.127402736902237,0.595,55.40109133720398
4,1.0255413023471833,0.63182,2954.2719156742096,1.065574365568161,0.6177,55.21065425872803
5,0.9776710728931427,0.6477,3560.172318458557,0.9919153628826142,0.6392,55.028687953948975
6,0.927141923213005,0.66976,4166.608280658722,1.0029104360103607,0.6368,55.29574990272522
7,0.8895115059137344,0.68078,4772.917428016663,0.9604506364822387,0.653,55.5688111782074
8,0.8514340021467209,0.695,5380.347551584244,0.9484007923603058,0.6621,55.58274960517883
9,0.8209622049331665,0.70636,5987.5340487957,0.9559213124275208,0.6591,55.83056330680847
10,0.7913430108642578,0.71476,6595.385468244553,0.9055430337429047,0.679,55.577537059783936
11,0.7594236849880218,0.7288,7203.117983579636,0.9534190907478333,0.6665,56.00854182243347
12,0.7327057831716538,0.73946,7811.081109285355,0.8901120200157165,0.6847,56.279282331466675
13,0.7051648069858552,0.7488,8418.813717126846,0.9338301699876785,0.6723,55.84469246864319
14,0.6830317998337746,0.75804,9028.115531921387,0.9214143269538879,0.6785,57.240607500076294
15,0.6609801969099045,0.76328,9638.99527668953,0.890516307592392,0.6887,56.589611530303955
16,0.6403797705888749,0.77082,10249.660318374634,0.9160509041547775,0.6831,55.986125230789185
17,0.6150444495415688,0.7813,10860.274283647537,0.9128063618421555,0.6936,56.2885525226593
18,0.5994828617095947,0.78518,11469.774149894714,0.8988997420787811,0.6956,56.80564641952515
19,0.5744121313929558,0.79408,12079.66088795662,0.9499798980236054,0.6792,56.61000657081604
20,0.5492320938634873,0.80194,12691.25789809227,0.9184815647602081,0.6987,56.596394538879395
21,0.5283288072133064,0.80894,13301.81479048729,0.923293889784813,0.6954,57.254157304763794
22,0.5046288991355896,0.81778,13913.16355252266,0.944069067811966,0.6965,57.62887954711914
23,0.4834234260416031,0.8245,14524.935123682022,0.9121703174114227,0.7046,57.89420509338379
24,0.46158018026530745,0.83344,15136.230458259583,0.9193985231161118,0.6977,56.97257995605469
25,0.43742068680882457,0.844,15748.255321741104,0.9409942380189895,0.7034,57.32262563705444
26,0.41757661816477776,0.84966,16359.936653852463,0.954695497751236,0.7017,57.150792598724365
27,0.3892868698757887,0.85854,16972.494970321655,1.0267402966499328,0.6928,57.464523792266846
28,0.37261414916068314,0.8651,17582.718014478683,0.9837113461494446,0.7013,57.284016847610474
29,0.34562906151741746,0.87424,18195.049555540085,1.0480312766909599,0.6931,58.360755443573
30,0.32940904484033584,0.88046,18808.140197753906,1.0526053301334382,0.7027,57.53736400604248
31,0.3051154100316763,0.88876,19420.237538576126,1.0690655117690564,0.6935,57.62853217124939
